codigo,nome,preco,estoque
P02499,Produto2499,633.37,287
P02500,Produto2500,356.8,31
P02501,Produto2501,532.83,830
P02502,Produto2502,401.05,32
P02503,Produto2503,139.8,674
P02504,Produto2504,764.95,113
P02505,Produto2505,163.93,262
P02506,Produto2506,442.53,387
P02507,Produto2507,885.22,976
P02508,Produto2508,361.86,854
P02509,Produto2509,893.56,481
P02510,Produto2510,23.52,886
P02511,Produto2511,827.3,645
P02512,Produto2512,687.54,211
P02513,Produto2513,99.83,340
P02514,Produto2514,617.75,778
P02515,Produto2515,660.21,23
P02516,Produto2516,589.03,670
P02517,Produto2517,785.46,866
P02518,Produto2518,944.88,108
P02519,Produto2519,923.16,726
P02520,Produto2520,293.42,807
P02521,Produto2521,943.83,784
P02522,Produto2522,503.48,102
P02523,Produto2523,117.63,724
P02524,Produto2524,382.39,5
P02525,Produto2525,204.08,754
P02526,Produto2526,70.73,41
P02527,Produto2527,156.81,619
P02528,Produto2528,301.96,766
P02529,Produto2529,727.87,644
P02530,Produto2530,955.79,351
P02531,Produto2531,858.25,118
P02532,Produto2532,221.21,455
P02533,Produto2533,823.32,182
P02534,Produto2534,495.92,689
P02535,Produto2535,927.22,941
P02536,Produto2536,681.9,342
P02537,Produto2537,486.86,626
P02538,Produto2538,91.49,870
P02539,Produto2539,993.85,594
P02540,Produto2540,525.38,694
P02541,Produto2541,374.93,794
P02542,Produto2542,260.13,841
P02543,Produto2543,914.63,356
P02544,Produto2544,720.68,5
P02545,Produto2545,366.12,766
P02546,Produto2546,689.52,617
P02547,Produto2547,798.08,621
P02548,Produto2548,850.83,199
P02549,Produto2549,624.45,154
P02550,Produto2550,161.53,654
P02551,Produto2551,397.24,370
P02552,Produto2552,544.23,334
P02553,Produto2553,750.7,188
P02554,Produto2554,508.03,307
P02555,Produto2555,396.21,518
P02556,Produto2556,587.77,715
P02557,Produto2557,581.57,9
P02558,Produto2558,938.63,802
P02559,Produto2559,178.32,219
P02560,Produto2560,297.91,942
P02561,Produto2561,69.31,825
P02562,Produto2562,252.98,999
P02563,Produto2563,93.52,437
P02564,Produto2564,691.62,480
P02565,Produto2565,760.5,61
P02566,Produto2566,610.48,816
P02567,Produto2567,844.86,810
P02568,Produto2568,858.09,257
P02569,Produto2569,706.65,817
P02570,Produto2570,897.43,767
P02571,Produto2571,962.49,507
P02572,Produto2572,102.64,483
P02573,Produto2573,568.47,994
P02574,Produto2574,572.88,635
P02575,Produto2575,900.28,574
P02576,Produto2576,352.99,68
P02577,Produto2577,811.63,298
P02578,Produto2578,648.84,815
P02579,Produto2579,140.01,719
P02580,Produto2580,984.55,443
P02581,Produto2581,45.82,56
P02582,Produto2582,454.59,661
P02583,Produto2583,950.99,990
P02584,Produto2584,580.82,392
P02585,Produto2585,905.43,838
P02586,Produto2586,276.91,257
P02587,Produto2587,533.69,19
P02588,Produto2588,490.61,326
P02589,Produto2589,568.82,9
P02590,Produto2590,99.28,854
P02591,Produto2591,668.41,353
P02592,Produto2592,103.54,386
P02593,Produto2593,777.36,716
P02594,Produto2594,937.53,125
P02595,Produto2595,550.9,255
P02596,Produto2596,276.04,430
P02597,Produto2597,546.97,744
P02598,Produto2598,545.59,220
P02599,Produto2599,242.23,255
P02600,Produto2600,277.76,639
P02601,Produto2601,480.04,958
P02602,Produto2602,163.64,260
P02603,Produto2603,672.04,318
P02604,Produto2604,601.74,242
P02605,Produto2605,519.58,123
P02606,Produto2606,137.21,858
P02607,Produto2607,141.52,856
P02608,Produto2608,185.35,84
P02609,Produto2609,827.81,793
P02610,Produto2610,268.28,739
P02611,Produto2611,739.15,583
P02612,Produto2612,354.44,532
P02613,Produto2613,364.83,498
P02614,Produto2614,390.71,609
P02615,Produto2615,326.02,397
P02616,Produto2616,484.61,143
P02617,Produto2617,395.66,547
P02618,Produto2618,59.1,111
P02619,Produto2619,976.03,117
P02620,Produto2620,353.34,865
P02621,Produto2621,278.84,123
P02622,Produto2622,506.14,231
P02623,Produto2623,553.4,474
P02624,Produto2624,140.3,363
P02625,Produto2625,792.2,394
P02626,Produto2626,607.85,574
P02627,Produto2627,259.67,597
P02628,Produto2628,743.58,425
P02629,Produto2629,955.8,826
P02630,Produto2630,183.73,730
P02631,Produto2631,110.37,796
P02632,Produto2632,987.98,468
P02633,Produto2633,642.58,22
P02634,Produto2634,969.46,65
P02635,Produto2635,318.23,110
P02636,Produto2636,7.92,887
P02637,Produto2637,178.36,720
P02638,Produto2638,579.99,586
P02639,Produto2639,154.81,348
P02640,Produto2640,820.93,134
P02641,Produto2641,75.17,619
P02642,Produto2642,169.37,852
P02643,Produto2643,469.14,704
P02644,Produto2644,606.28,180
P02645,Produto2645,890.09,89
P02646,Produto2646,212.3,703
P02647,Produto2647,917.5,847
P02648,Produto2648,928.02,990
P02649,Produto2649,243.24,615
P02650,Produto2650,783.98,759
P02651,Produto2651,695.12,459
P02652,Produto2652,581.8,121
P02653,Produto2653,100.75,88
P02654,Produto2654,936.12,330
P02655,Produto2655,466.78,91
P02656,Produto2656,847.05,373
P02657,Produto2657,570.67,570
P02658,Produto2658,541.09,288
P02659,Produto2659,882.11,552
P02660,Produto2660,425.29,537
P02661,Produto2661,525.68,608
P02662,Produto2662,322.09,259
P02663,Produto2663,948.65,762
P02664,Produto2664,181.78,921
P02665,Produto2665,114.54,617
P02666,Produto2666,388.09,219
P02667,Produto2667,566.2,650
P02668,Produto2668,328.99,335
P02669,Produto2669,553.77,872
P02670,Produto2670,837.5,930
P02671,Produto2671,370.08,235
P02672,Produto2672,487.82,772
P02673,Produto2673,645.35,452
P02674,Produto2674,969.6,615
P02675,Produto2675,954.69,114
P02676,Produto2676,667.75,793
P02677,Produto2677,637.37,815
P02678,Produto2678,570.73,698
P02679,Produto2679,761.74,739
P02680,Produto2680,272.3,392
P02681,Produto2681,608.51,53
P02682,Produto2682,855.65,270
P02683,Produto2683,598.16,901
P02684,Produto2684,298.34,105
P02685,Produto2685,992.97,321
P02686,Produto2686,259.24,537
P02687,Produto2687,630.92,29
P02688,Produto2688,729.41,849
P02689,Produto2689,736.32,405
P02690,Produto2690,368.38,406
P02691,Produto2691,269.12,511
P02692,Produto2692,55.45,914
P02693,Produto2693,38.34,136
P02694,Produto2694,697.1,982
P02695,Produto2695,599.79,31
P02696,Produto2696,458.48,659
P02697,Produto2697,172.93,254
P02698,Produto2698,363.44,751
P02699,Produto2699,405.55,642
P02700,Produto2700,495.0,255
P02701,Produto2701,210.82,395
P02702,Produto2702,290.07,981
P02703,Produto2703,629.03,435
P02704,Produto2704,248.92,983
P02705,Produto2705,788.97,170
P02706,Produto2706,951.71,983
P02707,Produto2707,175.17,366
P02708,Produto2708,979.58,830
P02709,Produto2709,910.47,599
P02710,Produto2710,808.76,470
P02711,Produto2711,598.03,820
P02712,Produto2712,479.18,353
P02713,Produto2713,546.58,944
P02714,Produto2714,843.47,649
P02715,Produto2715,855.09,573
P02716,Produto2716,921.7,537
P02717,Produto2717,995.17,776
P02718,Produto2718,350.85,145
P02719,Produto2719,394.85,368
P02720,Produto2720,352.6,56
P02721,Produto2721,643.18,104
P02722,Produto2722,711.49,852
P02723,Produto2723,36.45,381
P02724,Produto2724,454.34,896
P02725,Produto2725,160.07,196
P02726,Produto2726,917.98,175
P02727,Produto2727,684.01,431
P02728,Produto2728,396.12,800
P02729,Produto2729,215.99,465
P02730,Produto2730,536.92,2
P02731,Produto2731,594.97,68
P02732,Produto2732,343.44,789
P02733,Produto2733,239.03,742
P02734,Produto2734,945.33,633
P02735,Produto2735,862.52,48
P02736,Produto2736,277.22,822
P02737,Produto2737,366.17,574
P02738,Produto2738,153.31,785
P02739,Produto2739,106.44,250
P02740,Produto2740,65.97,894
P02741,Produto2741,458.36,822
P02742,Produto2742,990.06,95
P02743,Produto2743,576.66,949
P02744,Produto2744,579.39,737
P02745,Produto2745,72.87,650
P02746,Produto2746,135.18,204
P02747,Produto2747,820.03,870
P02748,Produto2748,697.63,984
P02749,Produto2749,779.63,167
P02750,Produto2750,118.18,575
P02751,Produto2751,46.86,912
P02752,Produto2752,254.04,761
P02753,Produto2753,287.51,878
P02754,Produto2754,370.02,494
P02755,Produto2755,145.57,10
P02756,Produto2756,81.04,454
P02757,Produto2757,849.0,187
P02758,Produto2758,31.48,937
P02759,Produto2759,127.33,893
P02760,Produto2760,143.13,901
P02761,Produto2761,983.67,332
P02762,Produto2762,828.84,126
P02763,Produto2763,539.24,696
P02764,Produto2764,614.91,398
P02765,Produto2765,534.48,357
P02766,Produto2766,173.16,148
P02767,Produto2767,496.64,549
P02768,Produto2768,337.7,189
P02769,Produto2769,884.77,375
P02770,Produto2770,754.36,935
P02771,Produto2771,468.8,506
P02772,Produto2772,718.04,60
P02773,Produto2773,864.63,378
P02774,Produto2774,196.65,162
P02775,Produto2775,698.68,252
P02776,Produto2776,253.29,740
P02777,Produto2777,922.33,141
P02778,Produto2778,302.61,115
P02779,Produto2779,250.54,417
P02780,Produto2780,954.61,603
P02781,Produto2781,281.84,549
P02782,Produto2782,278.28,472
P02783,Produto2783,530.9,34
P02784,Produto2784,59.2,910
P02785,Produto2785,750.7,350
P02786,Produto2786,761.3,284
P02787,Produto2787,403.95,173
P02788,Produto2788,812.59,805
P02789,Produto2789,603.28,386
P02790,Produto2790,264.83,802
P02791,Produto2791,757.46,844
P02792,Produto2792,140.16,402
P02793,Produto2793,640.21,974
P02794,Produto2794,251.87,484
P02795,Produto2795,984.98,675
P02796,Produto2796,48.63,133
P02797,Produto2797,646.56,284
P02798,Produto2798,294.02,483
P02799,Produto2799,613.05,320
P02800,Produto2800,923.74,36
P02801,Produto2801,426.0,83
P02802,Produto2802,876.8,165
P02803,Produto2803,500.71,631
P02804,Produto2804,894.33,567
P02805,Produto2805,773.35,281
P02806,Produto2806,847.31,1
P02807,Produto2807,953.46,719
P02808,Produto2808,249.75,332
P02809,Produto2809,50.61,63
P02810,Produto2810,483.61,222
P02811,Produto2811,746.97,509
P02812,Produto2812,464.23,457
P02813,Produto2813,396.36,844
P02814,Produto2814,47.54,313
P02815,Produto2815,200.77,824
P02816,Produto2816,962.94,471
P02817,Produto2817,795.75,386
P02818,Produto2818,988.76,842
P02819,Produto2819,515.02,663
P02820,Produto2820,807.3,513
P02821,Produto2821,125.74,641
P02822,Produto2822,215.22,292
P02823,Produto2823,69.05,41
P02824,Produto2824,568.61,770
P02825,Produto2825,12.44,751
P02826,Produto2826,953.11,637
P02827,Produto2827,738.71,894
P02828,Produto2828,629.14,368
P02829,Produto2829,850.55,970
P02830,Produto2830,264.5,496
P02831,Produto2831,13.6,598
P02832,Produto2832,361.28,545
P02833,Produto2833,327.58,369
P02834,Produto2834,12.87,938
P02835,Produto2835,664.42,550
P02836,Produto2836,92.99,770
P02837,Produto2837,666.55,206
P02838,Produto2838,239.28,90
P02839,Produto2839,295.87,300
P02840,Produto2840,470.93,989
P02841,Produto2841,327.77,249
P02842,Produto2842,181.33,140
P02843,Produto2843,24.88,197
P02844,Produto2844,855.52,184
P02845,Produto2845,648.08,759
P02846,Produto2846,410.23,113
P02847,Produto2847,577.18,188
P02848,Produto2848,869.9,793
P02849,Produto2849,953.44,354
P02850,Produto2850,648.56,492
P02851,Produto2851,317.65,29
P02852,Produto2852,455.49,607
P02853,Produto2853,892.33,45
P02854,Produto2854,505.38,535
P02855,Produto2855,467.89,941
P02856,Produto2856,954.63,122
P02857,Produto2857,888.78,473
P02858,Produto2858,742.7,579
P02859,Produto2859,775.99,241
P02860,Produto2860,846.03,806
P02861,Produto2861,175.65,340
P02862,Produto2862,91.64,892
P02863,Produto2863,164.8,556
P02864,Produto2864,891.29,22
P02865,Produto2865,625.48,151
P02866,Produto2866,104.48,392
P02867,Produto2867,550.5,805
P02868,Produto2868,888.52,739
P02869,Produto2869,122.68,397
P02870,Produto2870,303.6,223
P02871,Produto2871,244.14,460
P02872,Produto2872,90.48,982
P02873,Produto2873,591.22,741
P02874,Produto2874,733.89,615
P02875,Produto2875,108.07,566
P02876,Produto2876,265.95,370
P02877,Produto2877,86.22,511
P02878,Produto2878,859.84,482
P02879,Produto2879,444.28,913
P02880,Produto2880,936.22,651
P02881,Produto2881,925.64,984
P02882,Produto2882,405.89,273
P02883,Produto2883,123.55,276
P02884,Produto2884,800.38,463
P02885,Produto2885,82.8,474
P02886,Produto2886,848.51,138
P02887,Produto2887,767.12,47
P02888,Produto2888,161.83,665
P02889,Produto2889,931.72,831
P02890,Produto2890,392.65,615
P02891,Produto2891,400.38,457
P02892,Produto2892,365.72,188
P02893,Produto2893,560.38,872
P02894,Produto2894,711.84,694
P02895,Produto2895,74.32,288
P02896,Produto2896,151.6,840
P02897,Produto2897,485.8,980
P02898,Produto2898,357.3,172
P02899,Produto2899,919.54,19
P02900,Produto2900,221.04,33
P02901,Produto2901,347.27,438
P02902,Produto2902,151.53,774
P02903,Produto2903,68.97,246
P02904,Produto2904,607.61,253
P02905,Produto2905,63.64,133
P02906,Produto2906,24.48,276
P02907,Produto2907,604.61,606
P02908,Produto2908,324.47,374
P02909,Produto2909,409.13,259
P02910,Produto2910,868.25,782
P02911,Produto2911,370.48,519
P02912,Produto2912,651.87,347
P02913,Produto2913,320.09,94
P02914,Produto2914,986.61,127
P02915,Produto2915,354.97,914
P02916,Produto2916,564.57,548
P02917,Produto2917,116.21,730
P02918,Produto2918,438.16,662
P02919,Produto2919,286.24,940
P02920,Produto2920,663.05,479
P02921,Produto2921,850.42,596
P02922,Produto2922,541.57,485
P02923,Produto2923,646.1,622
P02924,Produto2924,974.57,995
P02925,Produto2925,562.35,992
P02926,Produto2926,298.32,944
P02927,Produto2927,794.25,277
P02928,Produto2928,285.62,395
P02929,Produto2929,639.85,980
P02930,Produto2930,215.48,716
P02931,Produto2931,104.87,454
P02932,Produto2932,928.84,121
P02933,Produto2933,514.87,281
P02934,Produto2934,283.62,428
P02935,Produto2935,493.83,95
P02936,Produto2936,952.87,474
P02937,Produto2937,502.25,559
P02938,Produto2938,228.92,861
P02939,Produto2939,704.96,41
P02940,Produto2940,374.43,48
P02941,Produto2941,796.97,851
P02942,Produto2942,132.68,257
P02943,Produto2943,280.09,712
P02944,Produto2944,574.43,748
P02945,Produto2945,602.07,272
P02946,Produto2946,286.52,383
P02947,Produto2947,998.41,361
P02948,Produto2948,339.44,733
P02949,Produto2949,171.98,135
P02950,Produto2950,741.57,295
P02951,Produto2951,54.85,255
P02952,Produto2952,602.21,940
P02953,Produto2953,571.28,252
P02954,Produto2954,357.99,621
P02955,Produto2955,291.11,494
P02956,Produto2956,827.33,739
P02957,Produto2957,932.08,155
P02958,Produto2958,28.99,778
P02959,Produto2959,68.2,729
P02960,Produto2960,49.38,786
P02961,Produto2961,682.24,126
P02962,Produto2962,705.0,384
P02963,Produto2963,878.26,676
P02964,Produto2964,826.35,530
P02965,Produto2965,760.77,261
P02966,Produto2966,272.96,875
P02967,Produto2967,355.43,727
P02968,Produto2968,100.11,690
P02969,Produto2969,751.46,28
P02970,Produto2970,264.25,108
P02971,Produto2971,675.04,347
P02972,Produto2972,560.72,914
P02973,Produto2973,933.02,687
P02974,Produto2974,519.87,638
P02975,Produto2975,773.02,204
P02976,Produto2976,878.42,785
P02977,Produto2977,666.91,980
P02978,Produto2978,892.52,251
P02979,Produto2979,490.38,660
P02980,Produto2980,26.17,138
P02981,Produto2981,87.24,593
P02982,Produto2982,368.3,369
P02983,Produto2983,777.02,867
P02984,Produto2984,703.09,741
P02985,Produto2985,337.93,345
P02986,Produto2986,440.38,292
P02987,Produto2987,981.41,101
P02988,Produto2988,606.68,897
P02989,Produto2989,924.95,394
P02990,Produto2990,931.0,306
P02991,Produto2991,49.06,829
P02992,Produto2992,861.28,223
P02993,Produto2993,382.37,513
P02994,Produto2994,770.21,669
P02995,Produto2995,818.62,935
P02996,Produto2996,244.77,765
P02997,Produto2997,720.69,632
P02998,Produto2998,796.26,544
P02999,Produto2999,898.46,108
P03000,Produto3000,344.88,636
P03001,Produto3001,696.88,697
P03002,Produto3002,77.36,845
P03003,Produto3003,581.78,767
P03004,Produto3004,615.03,736
P03005,Produto3005,327.51,706
P03006,Produto3006,361.09,537
P03007,Produto3007,359.67,748
P03008,Produto3008,749.61,823
P03009,Produto3009,644.0,426
P03010,Produto3010,662.75,19
P03011,Produto3011,142.98,771
P03012,Produto3012,691.26,208
P03013,Produto3013,737.04,320
P03014,Produto3014,869.15,908
P03015,Produto3015,867.82,294
P03016,Produto3016,711.31,174
P03017,Produto3017,591.66,178
P03018,Produto3018,877.03,51
P03019,Produto3019,384.73,387
P03020,Produto3020,466.96,107
P03021,Produto3021,125.95,924
P03022,Produto3022,988.65,841
P03023,Produto3023,628.14,418
P03024,Produto3024,444.68,331
P03025,Produto3025,304.57,390
P03026,Produto3026,927.8,544
P03027,Produto3027,830.56,34
P03028,Produto3028,510.24,365
P03029,Produto3029,609.97,281
P03030,Produto3030,763.49,815
P03031,Produto3031,935.9,553
P03032,Produto3032,391.99,83
P03033,Produto3033,564.99,611
P03034,Produto3034,9.16,171
P03035,Produto3035,336.11,444
P03036,Produto3036,962.17,23
P03037,Produto3037,595.91,56
P03038,Produto3038,67.91,14
P03039,Produto3039,806.82,99
P03040,Produto3040,6.09,72
P03041,Produto3041,799.83,283
P03042,Produto3042,182.8,296
P03043,Produto3043,18.0,32
P03044,Produto3044,449.63,672
P03045,Produto3045,331.55,852
P03046,Produto3046,280.48,859
P03047,Produto3047,850.02,265
P03048,Produto3048,270.93,829
P03049,Produto3049,870.14,802
P03050,Produto3050,162.66,520
P03051,Produto3051,74.07,167
P03052,Produto3052,163.7,655
P03053,Produto3053,909.21,418
P03054,Produto3054,72.02,176
P03055,Produto3055,321.56,477
P03056,Produto3056,842.41,540
P03057,Produto3057,108.68,252
P03058,Produto3058,344.57,984
P03059,Produto3059,906.46,119
P03060,Produto3060,350.14,131
P03061,Produto3061,229.25,213
P03062,Produto3062,257.08,211
P03063,Produto3063,673.7,993
P03064,Produto3064,924.9,152
P03065,Produto3065,280.84,695
P03066,Produto3066,261.82,467
P03067,Produto3067,612.77,898
P03068,Produto3068,104.37,495
P03069,Produto3069,393.15,923
P03070,Produto3070,235.48,333
P03071,Produto3071,867.11,609
P03072,Produto3072,859.26,959
P03073,Produto3073,558.54,123
P03074,Produto3074,618.28,442
P03075,Produto3075,19.42,864
P03076,Produto3076,571.49,265
P03077,Produto3077,713.15,4
P03078,Produto3078,977.76,500
P03079,Produto3079,785.19,462
P03080,Produto3080,327.38,693
P03081,Produto3081,527.35,322
P03082,Produto3082,346.54,402
P03083,Produto3083,375.0,897
P03084,Produto3084,983.23,690
P03085,Produto3085,307.85,920
P03086,Produto3086,527.29,16
P03087,Produto3087,715.35,668
P03088,Produto3088,157.16,958
P03089,Produto3089,67.47,297
P03090,Produto3090,235.01,575
P03091,Produto3091,678.93,32
P03092,Produto3092,863.47,40
P03093,Produto3093,97.92,316
P03094,Produto3094,358.84,248
P03095,Produto3095,812.85,844
P03096,Produto3096,589.37,595
P03097,Produto3097,133.36,696
P03098,Produto3098,58.73,479
P03099,Produto3099,14.62,233
P03100,Produto3100,765.97,378
P03101,Produto3101,429.99,64
P03102,Produto3102,536.14,494
P03103,Produto3103,639.36,244
P03104,Produto3104,904.12,853
P03105,Produto3105,936.8,949
P03106,Produto3106,635.42,777
P03107,Produto3107,15.5,256
P03108,Produto3108,573.68,94
P03109,Produto3109,691.33,206
P03110,Produto3110,826.59,527
P03111,Produto3111,874.93,458
P03112,Produto3112,973.39,809
P03113,Produto3113,443.18,903
P03114,Produto3114,656.76,973
P03115,Produto3115,706.78,55
P03116,Produto3116,360.88,335
P03117,Produto3117,943.4,879
P03118,Produto3118,577.99,722
P03119,Produto3119,44.31,590
P03120,Produto3120,425.17,514
P03121,Produto3121,136.46,558
P03122,Produto3122,143.9,149
P03123,Produto3123,960.18,982
P03124,Produto3124,360.15,622
P03125,Produto3125,148.2,383
P03126,Produto3126,402.03,262
P03127,Produto3127,143.49,985
P03128,Produto3128,14.69,570
P03129,Produto3129,36.58,380
P03130,Produto3130,40.76,480
P03131,Produto3131,904.97,600
P03132,Produto3132,260.02,614
P03133,Produto3133,641.49,735
P03134,Produto3134,939.53,234
P03135,Produto3135,395.52,120
P03136,Produto3136,747.95,858
P03137,Produto3137,369.71,643
P03138,Produto3138,318.59,884
P03139,Produto3139,188.73,654
